Name,Position,H,2B,3B,HR,R,RBI,BB,K,SB,CYC,GSHR,IP,ER,K_pitch,QS,SV,HLD,GS,H_allowed,BB_issued,CG,NH,PG
Tommy Nance,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.8,24.2,53.8,0.0,0.0,10.8,0.0,54.4,18.2,0.0,0,0
Sam Hentges,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.4,19.5,52.0,0.0,0.0,6.6,0.0,46.6,17.6,0.0,0,0
Greg Weissert,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.7,30.6,57.4,0.0,1.0,16.2,0.0,63.5,23.1,0.0,0,0
Hoby Milner,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.9,25.7,51.3,0.0,0.0,13.2,0.0,60.0,18.5,0.0,0,0
Anthony Bender,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,61.3,26.9,58.2,0.0,1.0,13.8,0.0,56.9,24.0,0.0,0,0
Matt Festa,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58.5,26.4,56.7,0.0,0.0,12.1,0.0,53.7,21.3,0.0,0,0
Yennier Cano,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58.9,25.0,55.2,0.0,1.0,12.8,0.0,56.2,21.5,0.0,0,0
Tyler Kinley,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.9,28.8,68.2,0.0,0.0,13.2,0.0,55.6,27.1,0.0,0,0
Braydon Fisher,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.5,22.5,57.5,0.0,0.0,5.8,0.0,44.5,22.7,0.0,0,0
Brusdar Graterol,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,45.1,17.7,39.0,0.0,0.0,4.9,0.0,42.4,13.8,0.0,0,0
Julian Fernandez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,57.6,25.3,58.0,0.0,2.1,10.8,0.0,51.7,21.0,0.0,0,0
Mason Montgomery,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.7,26.5,63.7,0.0,1.5,12.1,0.0,55.2,25.4,0.0,0,0
Erik Sabrowski,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.2,26.2,71.2,0.0,0.0,14.4,0.0,48.6,33.8,0.0,0,0
Ben Joyce,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43.9,17.6,51.5,0.0,8.5,2.4,0.0,35.5,20.4,0.0,0,0
Brendon Little,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,53.9,20.8,58.1,0.0,0.0,11.6,0.0,46.1,28.2,0.0,0,0
Mason Englert,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.6,28.1,55.8,0.0,0.5,10.3,0.0,59.5,18.3,0.0,0,0
A.J. Puk,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.4,14.4,43.5,0.0,5.8,1.4,0.0,31.4,12.5,0.0,0,0
John Schreiber,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.8,29.2,58.9,0.0,1.0,14.9,0.0,61.2,23.5,0.0,0,0
Hogan Harris,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,66.3,31.3,63.9,0.0,9.5,12.3,0.0,61.7,30.1,0.0,0,0
David Morgan,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.2,28.0,62.4,0.0,0.0,11.4,0.0,56.7,26.1,0.0,0,0
Jordan Romano,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,55.5,25.9,59.7,0.0,2.1,9.8,0.0,50.1,21.5,0.0,0,0
Pierce Johnson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.7,27.9,66.6,0.0,1.0,12.5,0.0,55.6,24.4,0.0,0,0
Jake Bird,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,54.0,23.3,55.7,0.0,0.0,10.0,0.0,48.7,22.6,0.0,0,0
PJ Poulin,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59.6,26.2,56.8,0.0,2.1,13.1,0.0,55.4,25.2,0.0,0,0
Jovani Moran,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52.6,22.0,56.2,0.0,0.0,9.0,0.0,46.9,22.4,0.0,0,0
Jimmy Herget,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,76.2,38.7,68.7,0.0,2.0,13.7,0.0,78.2,24.9,0.0,0,0
Tim Herrin,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52.8,22.3,55.3,0.0,0.0,10.6,0.0,46.2,24.7,0.0,0,0
Brock Burke,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.2,28.6,57.8,0.0,1.0,12.9,0.0,60.4,21.4,0.0,0,0
Nick Mears,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.1,27.9,59.0,0.0,0.0,12.2,0.0,55.7,23.2,0.0,0,0
Isaac Mattson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.8,30.7,60.2,0.0,2.1,13.6,0.0,58.8,28.7,0.0,0,0
Jonathan Bowlan,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,55.6,24.5,52.8,0.0,0.0,8.8,0.0,52.3,18.6,0.0,0,0
Grant Anderson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,57.0,26.4,56.6,0.0,0.0,9.3,0.0,52.6,22.6,0.0,0,0
Elvis Alvarado,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58.7,27.9,60.1,0.0,3.0,9.1,0.0,52.6,29.4,0.0,0,0
Wandy Peralta,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59.7,25.2,52.1,0.0,0.0,10.9,0.0,56.0,24.8,0.0,0,0
Spencer Bivens,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70.1,32.6,53.1,0.0,1.7,11.8,0.0,72.0,22.7,0.0,0,0
Brenan Hanifee,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,57.8,25.0,43.3,0.0,0.0,11.0,0.0,59.7,16.1,0.0,0,0
Caleb Ferguson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,57.2,25.1,54.6,0.0,0.0,10.2,0.0,53.4,22.7,0.0,0,0
Enyel De Los Santos,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.5,28.8,58.8,0.0,0.0,11.0,0.0,56.3,23.0,0.0,0,0
Joel Payamps,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.7,23.6,47.7,0.0,0.0,8.7,0.0,50.5,16.6,0.0,0,0
Tim Hill,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,66.1,29.9,38.8,0.0,0.0,14.4,0.0,71.1,19.9,0.0,0,0
Yohan Ramirez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,54.1,24.4,54.1,0.0,0.0,8.4,0.0,50.2,22.3,0.0,0,0
Ryne Stanek,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59.4,27.4,60.3,0.0,2.1,12.2,0.0,53.0,26.9,0.0,0,0
Brent Headrick,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47.7,20.7,49.2,0.0,0.0,4.3,0.0,43.2,15.8,0.0,0,0
Jon Gray,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.2,31.1,53.4,4.7,0.0,0.0,11.3,62.2,20.3,0.0,0,0
Jacob Webb,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30.5,14.3,28.5,0.0,0.0,5.1,0.0,27.5,12.0,0.0,0,0
Danny Coulombe,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,46.5,19.5,46.1,0.0,0.0,1.7,0.0,41.9,16.7,0.0,0,0
Josh White,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,45.5,20.3,46.7,0.0,0.0,1.4,0.0,41.1,18.8,0.0,0,0
Justin Wilson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,45.2,18.2,48.6,0.0,0.0,2.2,0.0,40.0,16.5,0.0,0,0
Drey Jameson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.5,25.1,53.8,0.0,3.7,9.2,0.0,54.1,22.0,0.0,0,0
Ryan Zeferjahn,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.7,31.3,69.9,0.0,1.0,13.3,0.0,56.1,32.3,0.0,0,0
Kevin Kelly,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44.2,19.4,38.3,0.0,0.0,2.0,0.0,43.9,11.2,0.0,0,0
Cole Winn,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.9,30.5,54.7,0.0,4.8,11.1,0.0,59.7,28.4,0.0,0,0
Casey Legumina,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52.1,23.5,49.7,0.0,0.0,6.4,0.0,47.8,20.5,0.0,0,0
Yuki Matsui,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,53.8,24.5,54.7,0.0,0.0,8.7,0.0,48.0,24.3,0.0,0,0
Justin Lawrence,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,57.4,25.7,55.9,0.0,1.0,11.8,0.0,52.8,26.9,0.0,0,0
Scott Barlow,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,55.0,25.7,57.7,0.0,2.0,9.0,0.0,48.4,28.3,0.0,0,0
Cole Sulser,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52.6,24.4,47.1,0.0,0.0,8.9,0.0,51.6,19.0,0.0,0,0
Eric Orze,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,55.6,25.9,54.6,0.0,0.0,8.8,0.0,51.1,25.0,0.0,0,0
Justin Bruihl,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.9,22.6,45.2,0.0,0.0,8.9,0.0,50.1,19.9,0.0,0,0
Taylor Clarke,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.7,27.0,47.3,0.0,0.0,8.9,0.0,57.8,15.6,0.0,0,0
Porter Hodge,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49.2,21.8,54.1,0.0,0.0,6.0,0.0,42.0,25.5,0.0,0,0
Carlos Vargas,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,55.9,24.5,44.4,0.0,0.0,10.0,0.0,54.8,19.6,0.0,0,0
Juan Mejia,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65.4,32.9,66.0,0.0,2.9,13.6,0.0,63.6,30.2,0.0,0,0
Anthony Banda,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59.3,27.5,57.9,0.0,1.0,10.7,0.0,54.8,26.1,0.0,0,0
Justin Wrobleski,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52.9,24.3,48.4,1.4,0.0,1.5,3.2,50.8,18.5,0.0,0,0
Jalen Beeks,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44.6,19.9,40.4,0.0,0.0,2.2,0.0,41.9,17.3,0.0,0,0
Kade Strowd,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58.5,27.3,54.0,0.0,2.6,10.8,0.0,56.6,26.5,0.0,0,0
Colin Selby,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49.2,21.2,50.7,0.0,0.0,4.2,0.0,44.4,21.0,0.0,0,0
Rob Zastryzny,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47.4,21.6,43.7,0.0,0.0,4.1,0.0,44.8,17.8,0.0,0,0
Ian Hamilton,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49.5,21.2,51.6,0.0,0.0,6.2,0.0,44.7,22.2,0.0,0,0
Ryan Brasier,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42.3,18.9,38.0,0.0,0.0,1.4,0.0,40.2,12.7,0.0,0,0
Lake Bachar,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49.3,23.4,48.4,0.0,0.0,4.6,0.0,45.6,20.3,0.0,0,0
Cade Gibson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.8,27.8,48.1,0.0,0.0,10.8,0.0,61.2,23.9,0.0,0,0
Daniel Lynch,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59.1,28.0,45.6,0.0,0.0,9.8,0.0,60.7,18.7,0.0,0,0
Tyler Phillips,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,69.3,33.4,50.8,0.0,2.6,14.6,0.0,72.4,22.8,0.0,0,0
Matt Pushard,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.4,24.3,44.0,0.0,0.0,6.4,0.0,49.9,19.3,0.0,0,0
Mason Fluharty,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41.7,18.2,42.9,0.0,0.0,0.8,0.0,37.1,17.3,0.0,0,0
Cole Henry,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.9,33.8,59.6,0.0,13.2,9.1,0.0,59.1,33.4,0.0,0,0
Matt Gage,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,53.9,23.3,46.9,0.0,0.0,9.0,0.0,53.2,19.5,0.0,0,0
Brock Stewart,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,38.9,16.2,45.5,0.0,0.0,2.6,0.0,32.8,15.3,0.0,0,0
Gordon Graceffo,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58.8,27.8,46.6,0.0,0.0,10.4,0.0,60.2,18.8,0.0,0,0
Alex Lange,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,48.7,22.0,50.9,0.0,0.0,5.8,0.0,43.8,25.7,0.0,0,0
Alexis Diaz,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,57.3,29.7,56.6,0.0,2.0,9.9,0.0,51.0,29.5,0.0,0,0
Dauri Moreta,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33.8,14.6,38.6,0.0,0.0,0.6,0.0,28.4,14.4,0.0,0,0
Jaden Hill,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.0,25.7,49.6,0.0,0.0,5.6,0.0,51.1,19.6,0.0,0,0
Adbert Alzolay,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41.9,18.7,40.5,0.0,0.0,2.0,0.0,39.0,13.9,0.0,0,0
Jose Urquidy,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,93.1,51.1,68.6,5.3,0.0,0.9,14.6,98.4,28.8,0.0,0,0
Brady Basso,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49.0,21.6,44.4,0.0,0.0,4.7,0.0,47.3,15.9,0.0,0,0
Evan Phillips,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25.5,9.9,28.2,0.0,0.0,2.0,0.0,21.9,7.9,0.0,0,0
Seth Halvorsen,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.2,31.4,54.3,0.0,4.6,10.4,0.0,61.7,27.8,0.0,0,0
Bryan Hudson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43.5,18.1,42.6,0.0,0.0,4.2,0.0,39.0,18.3,0.0,0,0
Evan Sisk,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,48.9,20.9,46.1,0.0,0.0,6.4,0.0,46.5,21.1,0.0,0,0
Ryan Fernandez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44.1,19.6,45.1,0.0,0.0,2.0,0.0,39.9,19.7,0.0,0,0
Richard Lovelady,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,48.1,21.8,42.1,0.0,0.0,6.3,0.0,46.4,16.8,0.0,0,0
Andrew Chafin,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.4,23.2,55.1,0.0,0.0,6.4,0.0,46.7,25.0,0.0,0,0
Joel Peguero,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.1,30.5,50.4,0.0,4.3,12.6,0.0,63.2,25.9,0.0,0,0
Cooper Criswell,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,48.8,21.6,40.0,1.4,0.0,0.8,3.2,48.0,14.8,0.0,0,0
Michael Kelly,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59.9,30.7,52.2,0.0,3.0,11.2,0.0,59.3,25.9,0.0,0,0
Bradgley Rodriguez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,45.6,20.9,41.9,0.0,0.0,3.6,0.0,42.6,21.7,0.0,0,0
Connor Phillips,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,54.5,27.0,57.7,0.0,0.6,6.6,0.0,48.7,27.3,0.0,0,0
Jose Leclerc,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.0,18.0,42.6,0.0,0.0,0.6,0.0,33.8,17.7,0.0,0,0
Yaramil Hiraldo,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36.4,16.5,37.8,0.0,0.0,1.4,0.0,33.2,13.4,0.0,0,0
Dylan Dodd,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44.1,19.9,38.0,0.0,0.0,3.4,0.0,44.5,11.4,0.0,0,0
Hayden Harris,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.6,16.4,40.9,0.0,0.0,0.8,0.0,33.4,16.6,0.0,0,0
Josh Sborz,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,45.3,20.6,46.4,0.0,0.0,4.1,0.0,41.2,18.5,0.0,0,0
Justin Martinez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.3,7.8,28.0,0.0,0.6,1.4,0.0,17.0,11.7,0.0,0,0
Craig Yoho,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,38.1,16.5,39.3,0.0,0.0,0.8,0.0,33.5,17.3,0.0,0,0
Jason Foley,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31.0,12.2,26.6,0.0,0.0,0.9,0.0,30.5,8.8,0.0,0,0
Nate Pearson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52.5,25.4,52.3,0.0,0.0,8.7,0.0,48.3,22.5,0.0,0,0
Brandyn Garcia,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49.0,21.8,43.8,0.0,0.0,6.4,0.0,47.6,21.6,0.0,0,0
Tristan Beck,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.6,18.1,34.4,0.0,0.0,1.4,0.0,38.7,12.8,0.0,0,0
Will Klein,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,48.5,22.7,53.2,0.0,0.0,6.9,0.0,42.4,26.9,0.0,0,0
Rico Garcia,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,53.8,26.4,54.8,0.0,0.0,10.0,0.0,50.0,22.9,0.0,0,0
Jack Perkins,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,34.8,14.6,36.5,0.0,0.0,2.0,0.0,30.6,14.3,0.0,0,0
Yariel Rodriguez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.5,17.0,37.8,0.0,0.0,2.0,0.0,32.8,16.8,0.0,0,0
Hunter Bigge,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43.8,21.1,44.1,0.0,0.0,3.5,0.0,40.6,18.6,0.0,0,0
Jonathan Loaisiga,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36.0,15.8,30.5,0.0,0.0,2.0,0.0,35.6,11.8,0.0,0,0
Connor Brogdon,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.3,24.8,50.7,0.0,0.0,5.9,0.0,48.4,20.5,0.0,0,0
Steven Cruz,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43.3,20.0,40.0,0.0,0.0,3.0,0.0,40.0,19.0,0.0,0,0
Anthony Nunez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.5,13.0,31.3,0.0,0.0,0.8,0.0,26.5,12.9,0.0,0,0
Austin Warren,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41.6,19.3,38.2,0.0,0.0,0.9,0.0,39.7,15.3,0.0,0,0
Andrew Walters,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33.6,15.5,38.0,0.0,0.0,0.9,0.0,28.7,16.3,0.0,0,0
Chase Lee,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.4,12.9,28.6,0.0,0.0,0.8,0.0,28.0,9.6,0.0,0,0
Chase Silseth,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.0,23.9,49.6,0.0,0.0,4.1,0.0,46.9,23.0,0.0,0,0
Colin Holderman,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40.8,18.3,39.2,0.0,0.0,1.4,0.0,37.9,17.3,0.0,0,0
Edgardo Henriquez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.8,17.7,39.9,0.0,0.0,2.0,0.0,33.8,17.7,0.0,0,0
Tommy Kahnle,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.6,24.8,46.5,0.0,0.6,2.8,0.0,48.7,24.2,0.0,0,0
Tyler Ferguson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43.1,20.5,42.8,0.0,0.0,2.5,0.0,39.0,21.0,0.0,0,0
James McArthur,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.3,16.8,33.2,0.0,0.0,0.9,0.0,37.2,12.0,0.0,0,0
Luke Jackson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43.9,20.9,40.1,0.0,0.6,1.7,0.0,41.5,20.6,0.0,0,0
Ethan Roberts,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,38.8,18.4,37.5,0.0,0.0,0.9,0.0,36.0,16.0,0.0,0,0
Sam Moll,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.8,18.4,38.8,0.0,0.0,1.4,0.0,36.9,17.6,0.0,0,0
Ron Marinaccio,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43.4,21.0,41.1,0.0,0.0,0.8,0.0,39.8,19.8,0.0,0,0
JT Brubaker,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50.5,24.0,43.1,0.0,0.0,4.3,0.0,50.1,17.8,0.0,0,0
Joe Jimenez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.9,8.4,24.0,0.0,0.0,0.8,0.0,17.6,7.1,0.0,0,0
Nick Sandlin,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.3,18.1,38.2,0.0,0.0,1.4,0.0,33.6,17.0,0.0,0,0
Chad Green,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43.3,22.2,38.3,0.0,0.0,1.1,0.0,43.0,14.7,0.0,0,0
Kyle Nicolas,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41.7,19.0,41.5,0.0,0.0,1.4,0.0,38.3,19.8,0.0,0,0
Grant Wolfram,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40.6,18.8,37.3,0.0,0.0,0.8,0.0,39.1,17.3,0.0,0,0
George Soriano,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,46.1,21.9,42.2,0.0,0.0,3.6,0.0,44.1,19.0,0.0,0,0
Andre Granillo,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.4,19.3,37.8,0.0,0.0,0.8,0.0,36.4,17.9,0.0,0,0
Paxton Schultz,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43.5,20.9,39.6,0.0,0.0,0.8,0.0,41.9,16.4,0.0,0,0
Kyle Hurt,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40.0,18.3,41.7,2.2,0.0,0.9,4.9,36.3,17.5,0.0,0,0
Steven Wilson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52.3,28.2,50.1,0.0,0.0,6.9,0.0,49.2,23.4,0.0,0,0
Jose Castillo,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.7,4.7,12.2,0.0,0.0,0.0,0.0,10.5,4.7,0.0,0,0
